episode,total_reward,epsilon,loss
629,90.0,0.058595424120670696,16.83716583251953
630,-200.0,0.05830244700006734,12.45134162902832
631,90.0,0.058010934765067,18.531251907348633
632,90.0,0.05772088009124167,20.224952697753906
633,90.0,0.05743227569078546,15.767461776733398
634,90.0,0.05714511431233153,18.483190536499023
635,90.0,0.05685938874076987,12.691973686218262
636,90.0,0.056575091797066025,18.03846549987793
637,90.0,0.056292216338080694,15.08847427368164
638,90.0,0.05601075525639029,13.895347595214844
639,90.0,0.05573070148010834,19.110631942749023
640,90.0,0.0554520479727078,21.095367431640625
641,90.0,0.05517478773284426,12.46928596496582
642,90.0,0.05489891379418004,11.731158256530762
643,90.0,0.05462441922520914,14.336281776428223
644,90.0,0.0543512971290831,16.639612197875977
645,90.0,0.05407954064343768,11.900369644165039
646,90.0,0.05380914294022049,14.864156723022461
647,90.0,0.05354009722551939,13.601692199707031
648,90.0,0.05327239673939179,12.625890731811523
649,90.0,0.053006034755694834,9.901079177856445
650,90.0,0.052741004581916356,14.066165924072266
651,90.0,0.052477299559006776,17.88546371459961
652,90.0,0.052214913061211746,17.4070987701416
653,90.0,0.05195383849590569,12.18527603149414
654,90.0,0.05169406930342616,12.567310333251953
655,90.0,0.05143559895690903,14.671562194824219
656,90.0,0.051178420962124486,12.885375022888184
657,90.0,0.05092252885731386,11.673077583312988
658,90.0,0.05066791621302729,15.573614120483398
659,90.0,0.05041457663196215,7.647013187408447
660,90.0,0.050162503748802344,16.847225189208984
661,90.0,0.049911691230058335,18.625783920288086
662,90.0,0.04966213277390804,18.171009063720703
663,90.0,0.0494138221100385,11.035704612731934
664,90.0,0.04916675299948831,15.198568344116211
665,90.0,0.04892091923449087,13.922073364257812
666,90.0,0.04867631463831842,11.617476463317871
667,90.0,0.048432933065126825,17.425012588500977
668,90.0,0.048190768399801194,10.176481246948242
669,90.0,0.04794981455780219,12.387121200561523
670,90.0,0.04771006548501318,11.03664779663086
671,90.0,0.047471515157588115,13.309357643127441
672,90.0,0.047234157581800176,14.13469409942627
673,90.0,0.046997986793891174,10.909872055053711
674,90.0,0.04676299685992172,13.94775390625
675,90.0,0.04652918187562211,11.330402374267578
676,90.0,0.046296535966244,14.425726890563965
677,90.0,0.046065053286412784,12.224443435668945
678,90.0,0.04583472801998072,14.702942848205566
679,90.0,0.045605554379880814,12.463708877563477
680,90.0,0.04537752660798141,11.133115768432617
681,90.0,0.0451506389749415,14.057588577270508
682,90.0,0.044924885780066794,12.995850563049316
683,90.0,0.04470026135116646,14.678674697875977
684,90.0,0.04447676004441063,14.16419506072998
685,90.0,0.04425437624418858,11.681938171386719
686,90.0,0.04403310436296763,11.875776290893555
687,90.0,0.043812938841152796,13.497032165527344
688,90.0,0.04359387414694703,12.045305252075195
689,90.0,0.043375904776212296,12.31633186340332
690,90.0,0.043159025252331236,12.181096076965332
691,90.0,0.04294323012606958,11.045473098754883
692,90.0,0.04272851397543923,10.100552558898926
693,90.0,0.04251487140556204,13.696575164794922
694,90.0,0.04230229704853423,11.852508544921875
695,90.0,0.04209078556329156,9.171533584594727
696,90.0,0.0418803316354751,16.039470672607422
697,90.0,0.041670929977297724,10.424638748168945
698,90.0,0.04146257532741124,10.569513320922852
699,90.0,0.04125526245077418,11.065757751464844
700,90.0,0.04104898613852031,10.376666069030762
701,90.0,0.04084374120782771,9.824380874633789
702,90.0,0.04063952250178857,12.527942657470703
703,90.0,0.04043632488927963,17.465181350708008
704,90.0,0.04023414326483323,14.09384536743164
705,90.0,0.040032972548509065,7.702513694763184
706,90.0,0.03983280768576652,12.2571382522583
707,90.0,0.03963364364733769,11.930925369262695
708,-200.0,0.039435475429100995,10.485668182373047
709,90.0,0.03923829805195549,7.037240028381348
710,90.0,0.03904210656169572,9.312125205993652
711,90.0,0.03884689602888724,11.879865646362305
712,90.0,0.0386526615487428,9.597352027893066
713,90.0,0.03845939824099909,9.28409481048584
714,90.0,0.03826710124979409,11.208169937133789
715,90.0,0.038075765743545126,10.036767959594727
716,-200.0,0.0378853869148274,15.74010181427002
717,90.0,0.03769595998025326,10.333043098449707
718,90.0,0.03750748018035199,12.490808486938477
719,90.0,0.037319942779450235,8.140890121459961
720,90.0,0.037133343065552986,9.265592575073242
721,90.0,0.03694767635022522,7.301979064941406
722,90.0,0.036762937968474095,8.390530586242676
723,90.0,0.03657912327863173,10.406746864318848
724,90.0,0.036396227662238566,7.33195161819458
725,90.0,0.03621424652392737,5.8504486083984375
726,90.0,0.036033175291307735,8.782698631286621
727,90.0,0.03585300941485119,8.6836576461792
728,90.0,0.035673744367776934,9.556660652160645
729,90.0,0.03549537564593805,9.510040283203125
730,90.0,0.035317898767708356,8.113322257995605
731,90.0,0.03514130927386981,7.607207298278809
732,90.0,0.03496560272750046,8.225950241088867
733,90.0,0.03479077471386296,11.220992088317871
734,90.0,0.03461682084029365,8.036015510559082
735,90.0,0.034443736736092176,12.090670585632324
736,90.0,0.034271518052411715,6.029278755187988
737,90.0,0.034100160462149656,6.5789923667907715
738,90.0,0.03392965965983891,10.175227165222168
739,90.0,0.033760011361539714,7.401858806610107
740,90.0,0.03359121130473201,6.544371604919434
741,90.0,0.033423255248208356,6.860468864440918
742,90.0,0.03325613897196732,5.992758750915527
743,90.0,0.03308985827710748,7.4893107414245605
744,90.0,0.032924408985721944,4.492315292358398
745,90.0,0.03275978694079333,7.699579238891602
746,90.0,0.032595988006089364,8.811797142028809
747,90.0,0.032433008066058915,8.782315254211426
748,90.0,0.03227084302572862,6.7896528244018555
749,90.0,0.032109488810599975,5.834903717041016
750,90.0,0.031948941366546975,8.324081420898438
751,90.0,0.03178919665971424,7.295804977416992
752,90.0,0.03163025067641567,7.585384368896484
753,90.0,0.03147209942303359,5.837380409240723
754,90.0,0.03131473892591842,9.747598648071289
755,90.0,0.031158165231288826,7.0272603034973145
756,90.0,0.03100237440513238,6.92012882232666
757,90.0,0.030847362533106718,5.270319938659668
758,90.0,0.030693125720441184,7.612328052520752
759,90.0,0.030539660091838977,5.776435852050781
760,90.0,0.03038696179137978,10.841716766357422
761,90.0,0.030235026982422884,8.327823638916016
762,90.0,0.030083851847510768,7.142627716064453
763,90.0,0.029933432588273214,9.171041488647461
764,90.0,0.029783765425331846,8.182538032531738
765,90.0,0.029634846598205186,6.143749713897705
766,90.0,0.02948667236521416,4.831871509552002
767,-200.0,0.029339239003388088,6.161962032318115
768,90.0,0.029192542808371146,9.581787109375
769,90.0,0.02904658009432929,9.420571327209473
770,90.0,0.028901347193857643,4.924432277679443
771,90.0,0.028756840457888354,6.555103302001953
772,90.0,0.02861305625559891,5.288441181182861
773,90.0,0.028469990974320916,5.295945644378662
774,90.0,0.02832764101944931,6.257293224334717
775,90.0,0.028186002814352063,9.158109664916992
776,90.0,0.0280450728002803,8.46042537689209
777,90.0,0.0279048474362789,4.414924621582031
778,90.0,0.027765323199097504,8.081241607666016
779,90.0,0.027626496583102015,5.8112406730651855
780,90.0,0.027488364100186506,5.289580345153809
781,90.0,0.027350922279685573,6.539199352264404
782,90.0,0.027214167668287145,6.322828769683838
783,90.0,0.02707809682994571,7.023283958435059
784,90.0,0.02694270634579598,4.862133026123047
785,90.0,0.026807992814067,7.862786293029785
786,90.0,0.026673952849996664,3.673339605331421
787,90.0,0.02654058308574668,4.175200462341309
788,90.0,0.026407880170317945,6.556914806365967
789,90.0,0.026275840769466357,9.356538772583008
790,90.0,0.026144461565619025,8.050017356872559
791,90.0,0.02601373925779093,3.8727903366088867
792,90.0,0.025883670561501974,7.503681182861328
793,90.0,0.025754252208694463,5.8011651039123535
794,90.0,0.02562548094765099,7.21869421005249
795,90.0,0.025497353542912736,5.564825057983398
796,90.0,0.02536986677519817,9.523314476013184
797,90.0,0.02524301744132218,4.848428726196289
798,90.0,0.025116802354115567,5.320681571960449
799,90.0,0.024991218342344988,3.56200909614563
800,90.0,0.024866262250633264,5.182656764984131
801,90.0,0.024741930939380097,7.335271835327148
802,90.0,0.024618221284683196,4.930877208709717
803,90.0,0.02449513017825978,4.553122520446777
804,90.0,0.02437265452736848,6.908173084259033
805,90.0,0.024250791254731636,5.04515266418457
806,90.0,0.024129537298457977,5.460840702056885
807,90.0,0.024008889611965685,6.493194103240967
808,90.0,0.023888845163905856,6.7198028564453125
809,90.0,0.023769400938086327,3.8744704723358154
810,90.0,0.023650553933395897,3.879122257232666
811,90.0,0.023532301163728918,6.362378120422363
812,90.0,0.023414639657910272,6.4121575355529785
813,90.0,0.023297566459620722,5.410839557647705
814,90.0,0.023181078627322618,6.149006366729736
815,90.0,0.023065173234186005,4.391329288482666
816,90.0,0.022949847368015076,3.69215726852417
817,90.0,0.022835098131175,4.929111480712891
818,90.0,0.022720922640519125,10.23293685913086
819,90.0,0.02260731802731653,4.848174095153809
820,90.0,0.022494281437179946,4.402581214904785
821,90.0,0.022381810029994047,4.719610214233398
822,90.0,0.022269900979844076,5.5906853675842285
823,90.0,0.022158551474944856,7.763795852661133
824,90.0,0.022047758717570132,4.4134345054626465
825,90.0,0.021937519923982282,3.8628077507019043
826,90.0,0.021827832324362372,7.8737640380859375
827,90.0,0.02171869316274056,6.0325212478637695
828,90.0,0.021610099696926857,5.342371463775635
829,90.0,0.021502049198442223,3.5764341354370117
830,90.0,0.021394538952450012,4.676178932189941
831,90.0,0.02128756625768776,4.983455181121826
832,90.0,0.021181128426399323,3.535590648651123
833,90.0,0.021075222784267326,3.976861000061035
834,90.0,0.020969846670345987,6.306556701660156
835,90.0,0.020864997436994256,3.581143379211426
836,90.0,0.020760672449809284,3.257129192352295
837,90.0,0.020656869087560238,5.0010833740234375
838,90.0,0.020553584742122436,6.679874420166016
839,90.0,0.020450816818411825,3.094935894012451
840,90.0,0.020348562734319765,3.7536373138427734
841,90.0,0.020246819920648168,3.877864360809326
842,90.0,0.020145585821044927,2.9164931774139404
843,90.0,0.020044857891939702,4.828319072723389
844,90.0,0.019944633602480003,4.363900184631348
845,90.0,0.019844910434467605,5.245217800140381
846,90.0,0.019745685882295267,4.169162273406982
847,90.0,0.01964695745288379,4.661488056182861
848,90.0,0.01954872266561937,6.035617828369141
849,90.0,0.019450979052291272,4.277366638183594
850,90.0,0.019353724157029815,6.249273777008057
851,90.0,0.019256955536244666,5.085641860961914
852,90.0,0.019160670758563442,3.8584370613098145
853,90.0,0.019064867404770626,4.203230381011963
854,90.0,0.018969543067746772,3.0911173820495605
855,90.0,0.018874695352408037,4.13203239440918
856,90.0,0.018780321875645996,3.8682961463928223
857,90.0,0.018686420266267767,3.4807369709014893
858,90.0,0.018592988164936427,3.3556482791900635
859,90.0,0.018500023224111744,3.971370220184326
860,90.0,0.018407523107991184,4.728851318359375
861,90.0,0.01831548549245123,5.517321586608887
862,90.0,0.018223908064988973,2.3096728324890137
863,90.0,0.018132788524664028,2.912816286087036
864,90.0,0.018042124582040707,2.753767967224121
865,90.0,0.017951913959130504,3.211102247238159
866,90.0,0.01786215438933485,2.564047336578369
867,90.0,0.017772843617388175,4.539395332336426
868,90.0,0.017683979399301233,4.349424362182617
869,90.0,0.017595559502304726,4.589980125427246
870,90.0,0.0175075817047932,2.65846848487854
871,90.0,0.017420043796269234,2.8662405014038086
872,90.0,0.017332943577287888,3.9886832237243652
873,90.0,0.01724627885940145,5.890070915222168
874,90.0,0.017160047465104442,2.557337999343872
875,90.0,0.01707424722777892,3.293631076812744
876,90.0,0.016988875991640028,3.2141127586364746
877,90.0,0.016903931611681827,4.168370723724365
878,90.0,0.01681941195362342,5.404930591583252
879,90.0,0.016735314893855303,2.483919382095337
880,90.0,0.016651638319386028,5.938947677612305
881,90.0,0.0165683801277891,4.096426010131836
882,90.0,0.016485538227150154,3.6000072956085205
883,90.0,0.0164031105360144,2.1349704265594482
884,90.0,0.01632109498333433,4.3584136962890625
885,90.0,0.016239489508417658,3.4599430561065674
886,90.0,0.01615829206087557,2.682901382446289
887,90.0,0.01607750060057119,3.9984426498413086
888,90.0,0.015997113097568336,3.11472487449646
889,90.0,0.015917127532080494,3.782865524291992
890,90.0,0.01583754189442009,4.732637405395508
891,90.0,0.01575835418494799,3.0047342777252197
892,90.0,0.01567956241402325,5.0384063720703125
893,90.0,0.015601164601953134,2.5653128623962402
894,90.0,0.015523158778943369,3.160250425338745
895,90.0,0.015445542985048652,3.875248670578003
896,90.0,0.015368315270123408,4.586974620819092
897,90.0,0.01529147369377279,3.9436137676239014
898,90.0,0.015215016325303928,3.843294382095337
899,90.0,0.015138941243677408,2.3903253078460693
900,90.0,0.01506324653745902,2.7268710136413574
901,90.0,0.014987930304771725,3.5085747241973877
902,90.0,0.014912990653247866,2.3237574100494385
903,90.0,0.014838425699981627,1.8952665328979492
904,90.0,0.01476423357148172,3.8889882564544678
905,90.0,0.014690412403624311,3.266143321990967
906,90.0,0.01461696034160619,3.164297103881836
907,90.0,0.014543875539898159,4.058739185333252
908,90.0,0.014471156162198668,2.7668681144714355
909,90.0,0.014398800381387675,2.577984571456909
910,90.0,0.014326806379480736,1.915088176727295
911,90.0,0.014255172347583332,3.0456995964050293
912,90.0,0.014183896485845416,2.8149020671844482
913,90.0,0.014112977003416188,2.3230552673339844
914,90.0,0.014042412118399107,1.8788468837738037
915,90.0,0.013972200057807112,2.671700954437256
916,90.0,0.013902339057518077,2.335188388824463
917,90.0,0.013832827362230486,2.6126654148101807
918,90.0,0.013763663225419333,3.6319146156311035
919,90.0,0.013694844909292236,3.958730697631836
920,90.0,0.013626370684745774,3.474884271621704
921,90.0,0.013558238831322046,3.629293918609619
922,90.0,0.013490447637165436,2.3741023540496826
923,90.0,0.013422995398979608,3.0044631958007812
924,90.0,0.01335588042198471,4.68604850769043
925,90.0,0.013289101019874787,2.0332841873168945
926,90.0,0.013222655514775413,3.8369522094726562
927,90.0,0.013156542237201536,2.4603121280670166
928,90.0,0.013090759526015528,3.194492816925049
929,90.0,0.01302530572838545,1.9345407485961914
930,90.0,0.012960179199743523,2.8124430179595947
931,90.0,0.012895378303744804,3.920508623123169
932,90.0,0.01283090141222608,3.568148374557495
933,90.0,0.012766746905164949,1.9258027076721191
934,90.0,0.012702913170639124,2.117431163787842
935,90.0,0.012639398604785928,2.9332058429718018
936,90.0,0.012576201611761997,1.9032835960388184
937,90.0,0.012513320603703188,1.860093116760254
938,90.0,0.012450754000684672,1.2427901029586792
939,90.0,0.012388500230681249,2.1141746044158936
940,90.0,0.012326557729527843,2.2603657245635986
941,90.0,0.012264924940880204,2.736314296722412
942,90.0,0.012203600316175803,3.4231836795806885
943,90.0,0.012142582314594924,5.205821990966797
944,90.0,0.01208186940302195,3.5551676750183105
945,90.0,0.01202146005600684,2.211575746536255
946,90.0,0.011961352755726806,3.162120819091797
947,90.0,0.01190154599194817,3.256833076477051
948,90.0,0.01184203826198843,2.5999298095703125
949,90.0,0.011782828070678488,3.180607557296753
950,90.0,0.011723913930325095,2.6319549083709717
951,90.0,0.01166529436067347,4.205907821655273
952,90.0,0.011606967888870102,1.6774253845214844
953,90.0,0.01154893304942575,3.2399580478668213
954,90.0,0.011491188384178622,2.9634158611297607
955,90.0,0.011433732442257729,2.4536476135253906
956,90.0,0.01137656378004644,3.2178525924682617
957,90.0,0.011319680961146208,3.6552207469940186
958,90.0,0.011263082556340478,1.8402365446090698
959,90.0,0.011206767143558775,2.3291454315185547
960,90.0,0.011150733307840981,1.81105375289917
961,90.0,0.011094979641301777,3.2113637924194336
962,90.0,0.011039504743095268,3.282649517059326
963,90.0,0.01098430721937979,2.1441490650177
964,90.0,0.010929385683282892,2.5347695350646973
965,90.0,0.010874738754866477,1.6638787984848022
966,90.0,0.010820365061092144,2.443305730819702
967,90.0,0.010766263235786683,1.3079060316085815
968,90.0,0.01071243191960775,1.963448166847229
969,90.0,0.010658869760009713,4.446748733520508
970,90.0,0.010605575411209664,2.484074115753174
971,90.0,0.010552547534153616,1.9040164947509766
972,90.0,0.010499784796482848,2.8209221363067627
973,90.0,0.010447285872500434,1.4751957654953003
974,90.0,0.01039504944313793,3.0752410888671875
975,90.0,0.010343074195922241,1.3073296546936035
976,90.0,0.01029135882494263,2.328033924102783
977,90.0,0.010239902030817916,1.5276050567626953
978,90.0,0.010188702520663827,2.4052724838256836
979,90.0,0.010137759008060509,2.101614236831665
980,90.0,0.010087070213020206,1.7455589771270752
981,90.0,0.010036634861955105,3.009535551071167
982,90.0,0.01,3.0575530529022217
983,90.0,0.01,2.1424806118011475
984,90.0,0.01,1.938224196434021
985,90.0,0.01,2.842440605163574
986,90.0,0.01,1.902392029762268
987,90.0,0.01,1.355588674545288
988,90.0,0.01,2.139059066772461
989,90.0,0.01,1.5701872110366821
990,90.0,0.01,2.449564218521118
991,90.0,0.01,2.1446382999420166
992,90.0,0.01,1.98001229763031
993,90.0,0.01,1.9451384544372559
994,90.0,0.01,2.044020175933838
995,90.0,0.01,1.534399390220642
996,90.0,0.01,1.8991833925247192
997,90.0,0.01,1.4076098203659058
998,90.0,0.01,2.017834186553955
999,90.0,0.01,1.559490442276001
1000,90.0,0.01,2.521972894668579
